student_id,name,class,parent_name,parent_email
528,Student_528,CSE,Parent_528,parent528@mail.com
529,Student_529,EEE,Parent_529,parent529@mail.com
530,Student_530,EEE,Parent_530,parent530@mail.com
531,Student_531,ECE,Parent_531,parent531@mail.com
532,Student_532,ECE,Parent_532,parent532@mail.com
533,Student_533,ECE,Parent_533,parent533@mail.com
534,Student_534,EEE,Parent_534,parent534@mail.com
535,Student_535,MECH,Parent_535,parent535@mail.com
536,Student_536,EEE,Parent_536,parent536@mail.com
537,Student_537,MECH,Parent_537,parent537@mail.com
538,Student_538,MECH,Parent_538,parent538@mail.com
539,Student_539,ECE,Parent_539,parent539@mail.com
540,Student_540,CIVIL,Parent_540,parent540@mail.com
541,Student_541,CSE,Parent_541,parent541@mail.com
542,Student_542,ECE,Parent_542,parent542@mail.com
543,Student_543,ECE,Parent_543,parent543@mail.com
544,Student_544,CIVIL,Parent_544,parent544@mail.com
545,Student_545,CSE,Parent_545,parent545@mail.com
546,Student_546,EEE,Parent_546,parent546@mail.com
547,Student_547,EEE,Parent_547,parent547@mail.com
548,Student_548,ECE,Parent_548,parent548@mail.com
549,Student_549,CSE,Parent_549,parent549@mail.com
550,Student_550,ECE,Parent_550,parent550@mail.com
551,Student_551,MECH,Parent_551,parent551@mail.com
552,Student_552,ECE,Parent_552,parent552@mail.com
553,Student_553,ECE,Parent_553,parent553@mail.com
554,Student_554,EEE,Parent_554,parent554@mail.com
555,Student_555,EEE,Parent_555,parent555@mail.com
556,Student_556,EEE,Parent_556,parent556@mail.com
557,Student_557,MECH,Parent_557,parent557@mail.com
558,Student_558,EEE,Parent_558,parent558@mail.com
559,Student_559,CSE,Parent_559,parent559@mail.com
560,Student_560,CIVIL,Parent_560,parent560@mail.com
561,Student_561,CSE,Parent_561,parent561@mail.com
562,Student_562,CSE,Parent_562,parent562@mail.com
563,Student_563,EEE,Parent_563,parent563@mail.com
564,Student_564,CIVIL,Parent_564,parent564@mail.com
565,Student_565,CIVIL,Parent_565,parent565@mail.com
566,Student_566,CIVIL,Parent_566,parent566@mail.com
567,Student_567,MECH,Parent_567,parent567@mail.com
568,Student_568,EEE,Parent_568,parent568@mail.com
569,Student_569,CIVIL,Parent_569,parent569@mail.com
570,Student_570,MECH,Parent_570,parent570@mail.com
571,Student_571,ECE,Parent_571,parent571@mail.com
572,Student_572,ECE,Parent_572,parent572@mail.com
573,Student_573,MECH,Parent_573,parent573@mail.com
574,Student_574,MECH,Parent_574,parent574@mail.com
575,Student_575,EEE,Parent_575,parent575@mail.com
576,Student_576,EEE,Parent_576,parent576@mail.com
577,Student_577,ECE,Parent_577,parent577@mail.com
578,Student_578,CIVIL,Parent_578,parent578@mail.com
579,Student_579,ECE,Parent_579,parent579@mail.com
580,Student_580,CIVIL,Parent_580,parent580@mail.com
581,Student_581,CIVIL,Parent_581,parent581@mail.com
582,Student_582,EEE,Parent_582,parent582@mail.com
583,Student_583,CSE,Parent_583,parent583@mail.com
584,Student_584,CSE,Parent_584,parent584@mail.com
585,Student_585,MECH,Parent_585,parent585@mail.com
586,Student_586,EEE,Parent_586,parent586@mail.com
587,Student_587,CIVIL,Parent_587,parent587@mail.com
588,Student_588,CSE,Parent_588,parent588@mail.com
589,Student_589,CIVIL,Parent_589,parent589@mail.com
590,Student_590,CSE,Parent_590,parent590@mail.com
591,Student_591,CSE,Parent_591,parent591@mail.com
592,Student_592,CSE,Parent_592,parent592@mail.com
593,Student_593,EEE,Parent_593,parent593@mail.com
594,Student_594,ECE,Parent_594,parent594@mail.com
595,Student_595,CIVIL,Parent_595,parent595@mail.com
596,Student_596,EEE,Parent_596,parent596@mail.com
597,Student_597,EEE,Parent_597,parent597@mail.com
598,Student_598,EEE,Parent_598,parent598@mail.com
599,Student_599,EEE,Parent_599,parent599@mail.com
600,Student_600,EEE,Parent_600,parent600@mail.com
601,Student_601,MECH,Parent_601,parent601@mail.com
602,Student_602,CIVIL,Parent_602,parent602@mail.com
603,Student_603,EEE,Parent_603,parent603@mail.com
604,Student_604,CIVIL,Parent_604,parent604@mail.com
605,Student_605,MECH,Parent_605,parent605@mail.com
606,Student_606,MECH,Parent_606,parent606@mail.com
607,Student_607,CIVIL,Parent_607,parent607@mail.com
608,Student_608,CSE,Parent_608,parent608@mail.com
609,Student_609,ECE,Parent_609,parent609@mail.com
610,Student_610,CSE,Parent_610,parent610@mail.com
611,Student_611,CSE,Parent_611,parent611@mail.com
612,Student_612,CSE,Parent_612,parent612@mail.com
613,Student_613,EEE,Parent_613,parent613@mail.com
614,Student_614,MECH,Parent_614,parent614@mail.com
615,Student_615,CSE,Parent_615,parent615@mail.com
616,Student_616,MECH,Parent_616,parent616@mail.com
617,Student_617,CIVIL,Parent_617,parent617@mail.com
618,Student_618,ECE,Parent_618,parent618@mail.com
619,Student_619,CIVIL,Parent_619,parent619@mail.com
620,Student_620,CIVIL,Parent_620,parent620@mail.com
621,Student_621,EEE,Parent_621,parent621@mail.com
622,Student_622,ECE,Parent_622,parent622@mail.com
623,Student_623,CIVIL,Parent_623,parent623@mail.com
624,Student_624,CIVIL,Parent_624,parent624@mail.com
625,Student_625,ECE,Parent_625,parent625@mail.com
626,Student_626,ECE,Parent_626,parent626@mail.com
627,Student_627,CIVIL,Parent_627,parent627@mail.com
628,Student_628,ECE,Parent_628,parent628@mail.com
629,Student_629,CIVIL,Parent_629,parent629@mail.com
630,Student_630,CIVIL,Parent_630,parent630@mail.com
631,Student_631,EEE,Parent_631,parent631@mail.com
632,Student_632,CSE,Parent_632,parent632@mail.com
633,Student_633,CIVIL,Parent_633,parent633@mail.com
634,Student_634,MECH,Parent_634,parent634@mail.com
635,Student_635,CSE,Parent_635,parent635@mail.com
636,Student_636,CSE,Parent_636,parent636@mail.com
637,Student_637,CSE,Parent_637,parent637@mail.com
638,Student_638,EEE,Parent_638,parent638@mail.com
639,Student_639,CIVIL,Parent_639,parent639@mail.com
640,Student_640,EEE,Parent_640,parent640@mail.com
641,Student_641,CIVIL,Parent_641,parent641@mail.com
642,Student_642,EEE,Parent_642,parent642@mail.com
643,Student_643,EEE,Parent_643,parent643@mail.com
644,Student_644,MECH,Parent_644,parent644@mail.com
645,Student_645,EEE,Parent_645,parent645@mail.com
646,Student_646,ECE,Parent_646,parent646@mail.com
647,Student_647,MECH,Parent_647,parent647@mail.com
648,Student_648,EEE,Parent_648,parent648@mail.com
649,Student_649,CSE,Parent_649,parent649@mail.com
650,Student_650,ECE,Parent_650,parent650@mail.com
651,Student_651,ECE,Parent_651,parent651@mail.com
652,Student_652,ECE,Parent_652,parent652@mail.com
653,Student_653,MECH,Parent_653,parent653@mail.com
654,Student_654,EEE,Parent_654,parent654@mail.com
655,Student_655,EEE,Parent_655,parent655@mail.com
656,Student_656,CSE,Parent_656,parent656@mail.com
657,Student_657,CSE,Parent_657,parent657@mail.com
658,Student_658,ECE,Parent_658,parent658@mail.com
659,Student_659,CSE,Parent_659,parent659@mail.com
660,Student_660,MECH,Parent_660,parent660@mail.com
661,Student_661,EEE,Parent_661,parent661@mail.com
662,Student_662,ECE,Parent_662,parent662@mail.com
663,Student_663,CSE,Parent_663,parent663@mail.com
664,Student_664,MECH,Parent_664,parent664@mail.com
665,Student_665,MECH,Parent_665,parent665@mail.com
666,Student_666,CSE,Parent_666,parent666@mail.com
667,Student_667,EEE,Parent_667,parent667@mail.com
668,Student_668,CSE,Parent_668,parent668@mail.com
669,Student_669,ECE,Parent_669,parent669@mail.com
670,Student_670,CSE,Parent_670,parent670@mail.com
671,Student_671,MECH,Parent_671,parent671@mail.com
672,Student_672,CSE,Parent_672,parent672@mail.com
673,Student_673,EEE,Parent_673,parent673@mail.com
674,Student_674,CIVIL,Parent_674,parent674@mail.com
675,Student_675,CSE,Parent_675,parent675@mail.com
676,Student_676,EEE,Parent_676,parent676@mail.com
677,Student_677,EEE,Parent_677,parent677@mail.com
678,Student_678,MECH,Parent_678,parent678@mail.com
679,Student_679,EEE,Parent_679,parent679@mail.com
680,Student_680,EEE,Parent_680,parent680@mail.com
681,Student_681,EEE,Parent_681,parent681@mail.com
682,Student_682,EEE,Parent_682,parent682@mail.com
683,Student_683,ECE,Parent_683,parent683@mail.com
684,Student_684,ECE,Parent_684,parent684@mail.com
685,Student_685,MECH,Parent_685,parent685@mail.com
686,Student_686,CSE,Parent_686,parent686@mail.com
687,Student_687,EEE,Parent_687,parent687@mail.com
688,Student_688,CSE,Parent_688,parent688@mail.com
689,Student_689,CSE,Parent_689,parent689@mail.com
690,Student_690,MECH,Parent_690,parent690@mail.com
691,Student_691,EEE,Parent_691,parent691@mail.com
692,Student_692,EEE,Parent_692,parent692@mail.com
693,Student_693,CIVIL,Parent_693,parent693@mail.com
694,Student_694,CSE,Parent_694,parent694@mail.com
695,Student_695,CSE,Parent_695,parent695@mail.com
696,Student_696,ECE,Parent_696,parent696@mail.com
697,Student_697,CIVIL,Parent_697,parent697@mail.com
698,Student_698,ECE,Parent_698,parent698@mail.com
699,Student_699,ECE,Parent_699,parent699@mail.com
700,Student_700,ECE,Parent_700,parent700@mail.com
701,Student_701,MECH,Parent_701,parent701@mail.com
702,Student_702,MECH,Parent_702,parent702@mail.com
703,Student_703,ECE,Parent_703,parent703@mail.com
704,Student_704,CIVIL,Parent_704,parent704@mail.com
705,Student_705,CSE,Parent_705,parent705@mail.com
706,Student_706,CIVIL,Parent_706,parent706@mail.com
707,Student_707,EEE,Parent_707,parent707@mail.com
708,Student_708,MECH,Parent_708,parent708@mail.com
709,Student_709,CSE,Parent_709,parent709@mail.com
710,Student_710,CSE,Parent_710,parent710@mail.com
711,Student_711,EEE,Parent_711,parent711@mail.com
712,Student_712,EEE,Parent_712,parent712@mail.com
713,Student_713,ECE,Parent_713,parent713@mail.com
714,Student_714,MECH,Parent_714,parent714@mail.com
715,Student_715,MECH,Parent_715,parent715@mail.com
716,Student_716,CIVIL,Parent_716,parent716@mail.com
717,Student_717,ECE,Parent_717,parent717@mail.com
718,Student_718,ECE,Parent_718,parent718@mail.com
719,Student_719,ECE,Parent_719,parent719@mail.com
720,Student_720,ECE,Parent_720,parent720@mail.com
721,Student_721,MECH,Parent_721,parent721@mail.com
722,Student_722,MECH,Parent_722,parent722@mail.com
723,Student_723,ECE,Parent_723,parent723@mail.com
724,Student_724,CIVIL,Parent_724,parent724@mail.com
725,Student_725,CSE,Parent_725,parent725@mail.com
726,Student_726,CSE,Parent_726,parent726@mail.com
727,Student_727,CIVIL,Parent_727,parent727@mail.com
728,Student_728,ECE,Parent_728,parent728@mail.com
729,Student_729,MECH,Parent_729,parent729@mail.com
730,Student_730,CSE,Parent_730,parent730@mail.com
731,Student_731,EEE,Parent_731,parent731@mail.com
732,Student_732,EEE,Parent_732,parent732@mail.com
733,Student_733,CIVIL,Parent_733,parent733@mail.com
734,Student_734,ECE,Parent_734,parent734@mail.com
735,Student_735,CSE,Parent_735,parent735@mail.com
736,Student_736,ECE,Parent_736,parent736@mail.com
737,Student_737,CSE,Parent_737,parent737@mail.com
738,Student_738,CIVIL,Parent_738,parent738@mail.com
739,Student_739,CIVIL,Parent_739,parent739@mail.com
740,Student_740,EEE,Parent_740,parent740@mail.com
741,Student_741,ECE,Parent_741,parent741@mail.com
742,Student_742,EEE,Parent_742,parent742@mail.com
743,Student_743,ECE,Parent_743,parent743@mail.com
744,Student_744,EEE,Parent_744,parent744@mail.com
745,Student_745,MECH,Parent_745,parent745@mail.com
746,Student_746,MECH,Parent_746,parent746@mail.com
747,Student_747,MECH,Parent_747,parent747@mail.com
748,Student_748,MECH,Parent_748,parent748@mail.com
749,Student_749,CSE,Parent_749,parent749@mail.com
750,Student_750,MECH,Parent_750,parent750@mail.com
751,Student_751,CIVIL,Parent_751,parent751@mail.com
752,Student_752,CIVIL,Parent_752,parent752@mail.com
753,Student_753,CSE,Parent_753,parent753@mail.com
754,Student_754,MECH,Parent_754,parent754@mail.com
755,Student_755,MECH,Parent_755,parent755@mail.com
756,Student_756,MECH,Parent_756,parent756@mail.com
757,Student_757,EEE,Parent_757,parent757@mail.com
758,Student_758,ECE,Parent_758,parent758@mail.com
759,Student_759,EEE,Parent_759,parent759@mail.com
760,Student_760,ECE,Parent_760,parent760@mail.com
761,Student_761,MECH,Parent_761,parent761@mail.com
762,Student_762,MECH,Parent_762,parent762@mail.com
763,Student_763,EEE,Parent_763,parent763@mail.com
764,Student_764,EEE,Parent_764,parent764@mail.com
765,Student_765,ECE,Parent_765,parent765@mail.com
766,Student_766,CIVIL,Parent_766,parent766@mail.com
767,Student_767,ECE,Parent_767,parent767@mail.com
768,Student_768,EEE,Parent_768,parent768@mail.com
769,Student_769,EEE,Parent_769,parent769@mail.com
770,Student_770,CSE,Parent_770,parent770@mail.com
771,Student_771,EEE,Parent_771,parent771@mail.com
772,Student_772,CSE,Parent_772,parent772@mail.com
773,Student_773,CIVIL,Parent_773,parent773@mail.com
774,Student_774,ECE,Parent_774,parent774@mail.com
775,Student_775,ECE,Parent_775,parent775@mail.com
776,Student_776,CSE,Parent_776,parent776@mail.com
777,Student_777,ECE,Parent_777,parent777@mail.com
778,Student_778,EEE,Parent_778,parent778@mail.com
779,Student_779,MECH,Parent_779,parent779@mail.com
780,Student_780,CSE,Parent_780,parent780@mail.com
781,Student_781,ECE,Parent_781,parent781@mail.com
782,Student_782,CSE,Parent_782,parent782@mail.com
783,Student_783,CSE,Parent_783,parent783@mail.com
784,Student_784,MECH,Parent_784,parent784@mail.com
785,Student_785,EEE,Parent_785,parent785@mail.com
786,Student_786,CSE,Parent_786,parent786@mail.com
787,Student_787,ECE,Parent_787,parent787@mail.com
788,Student_788,CIVIL,Parent_788,parent788@mail.com
789,Student_789,CSE,Parent_789,parent789@mail.com
790,Student_790,CSE,Parent_790,parent790@mail.com
791,Student_791,MECH,Parent_791,parent791@mail.com
792,Student_792,EEE,Parent_792,parent792@mail.com
793,Student_793,CIVIL,Parent_793,parent793@mail.com
794,Student_794,ECE,Parent_794,parent794@mail.com
795,Student_795,CIVIL,Parent_795,parent795@mail.com
796,Student_796,ECE,Parent_796,parent796@mail.com
797,Student_797,EEE,Parent_797,parent797@mail.com
798,Student_798,ECE,Parent_798,parent798@mail.com
799,Student_799,MECH,Parent_799,parent799@mail.com
800,Student_800,MECH,Parent_800,parent800@mail.com
801,Student_801,MECH,Parent_801,parent801@mail.com
802,Student_802,MECH,Parent_802,parent802@mail.com
803,Student_803,CIVIL,Parent_803,parent803@mail.com
804,Student_804,EEE,Parent_804,parent804@mail.com
805,Student_805,ECE,Parent_805,parent805@mail.com
806,Student_806,ECE,Parent_806,parent806@mail.com
807,Student_807,MECH,Parent_807,parent807@mail.com
808,Student_808,MECH,Parent_808,parent808@mail.com
809,Student_809,CSE,Parent_809,parent809@mail.com
810,Student_810,EEE,Parent_810,parent810@mail.com
811,Student_811,CIVIL,Parent_811,parent811@mail.com
812,Student_812,ECE,Parent_812,parent812@mail.com
813,Student_813,CSE,Parent_813,parent813@mail.com
814,Student_814,CSE,Parent_814,parent814@mail.com
815,Student_815,ECE,Parent_815,parent815@mail.com
816,Student_816,CIVIL,Parent_816,parent816@mail.com
817,Student_817,CSE,Parent_817,parent817@mail.com
818,Student_818,CSE,Parent_818,parent818@mail.com
819,Student_819,EEE,Parent_819,parent819@mail.com
820,Student_820,CIVIL,Parent_820,parent820@mail.com
821,Student_821,CSE,Parent_821,parent821@mail.com
822,Student_822,CIVIL,Parent_822,parent822@mail.com
823,Student_823,ECE,Parent_823,parent823@mail.com
824,Student_824,MECH,Parent_824,parent824@mail.com
825,Student_825,CSE,Parent_825,parent825@mail.com
826,Student_826,EEE,Parent_826,parent826@mail.com
827,Student_827,ECE,Parent_827,parent827@mail.com
828,Student_828,CIVIL,Parent_828,parent828@mail.com
829,Student_829,ECE,Parent_829,parent829@mail.com
830,Student_830,CSE,Parent_830,parent830@mail.com
831,Student_831,CIVIL,Parent_831,parent831@mail.com
832,Student_832,MECH,Parent_832,parent832@mail.com
833,Student_833,ECE,Parent_833,parent833@mail.com
834,Student_834,CSE,Parent_834,parent834@mail.com
835,Student_835,EEE,Parent_835,parent835@mail.com
836,Student_836,CIVIL,Parent_836,parent836@mail.com
837,Student_837,ECE,Parent_837,parent837@mail.com
838,Student_838,ECE,Parent_838,parent838@mail.com
839,Student_839,MECH,Parent_839,parent839@mail.com
840,Student_840,MECH,Parent_840,parent840@mail.com
841,Student_841,EEE,Parent_841,parent841@mail.com
842,Student_842,EEE,Parent_842,parent842@mail.com
843,Student_843,CSE,Parent_843,parent843@mail.com
844,Student_844,CSE,Parent_844,parent844@mail.com
845,Student_845,EEE,Parent_845,parent845@mail.com
846,Student_846,EEE,Parent_846,parent846@mail.com
847,Student_847,CIVIL,Parent_847,parent847@mail.com
848,Student_848,MECH,Parent_848,parent848@mail.com
849,Student_849,CSE,Parent_849,parent849@mail.com
850,Student_850,MECH,Parent_850,parent850@mail.com
851,Student_851,MECH,Parent_851,parent851@mail.com
852,Student_852,EEE,Parent_852,parent852@mail.com
853,Student_853,CIVIL,Parent_853,parent853@mail.com
854,Student_854,ECE,Parent_854,parent854@mail.com
855,Student_855,CIVIL,Parent_855,parent855@mail.com
856,Student_856,CIVIL,Parent_856,parent856@mail.com
857,Student_857,MECH,Parent_857,parent857@mail.com
858,Student_858,CIVIL,Parent_858,parent858@mail.com
859,Student_859,CSE,Parent_859,parent859@mail.com
860,Student_860,MECH,Parent_860,parent860@mail.com
861,Student_861,CSE,Parent_861,parent861@mail.com
862,Student_862,ECE,Parent_862,parent862@mail.com
863,Student_863,MECH,Parent_863,parent863@mail.com
864,Student_864,ECE,Parent_864,parent864@mail.com
865,Student_865,MECH,Parent_865,parent865@mail.com
866,Student_866,EEE,Parent_866,parent866@mail.com
867,Student_867,CIVIL,Parent_867,parent867@mail.com
868,Student_868,EEE,Parent_868,parent868@mail.com
869,Student_869,ECE,Parent_869,parent869@mail.com
870,Student_870,CIVIL,Parent_870,parent870@mail.com
871,Student_871,MECH,Parent_871,parent871@mail.com
872,Student_872,CIVIL,Parent_872,parent872@mail.com
873,Student_873,CSE,Parent_873,parent873@mail.com
874,Student_874,CIVIL,Parent_874,parent874@mail.com
875,Student_875,CSE,Parent_875,parent875@mail.com
876,Student_876,CIVIL,Parent_876,parent876@mail.com
877,Student_877,CSE,Parent_877,parent877@mail.com
878,Student_878,ECE,Parent_878,parent878@mail.com
879,Student_879,EEE,Parent_879,parent879@mail.com
880,Student_880,MECH,Parent_880,parent880@mail.com
881,Student_881,CIVIL,Parent_881,parent881@mail.com
882,Student_882,EEE,Parent_882,parent882@mail.com
883,Student_883,MECH,Parent_883,parent883@mail.com
884,Student_884,MECH,Parent_884,parent884@mail.com
885,Student_885,CSE,Parent_885,parent885@mail.com
886,Student_886,ECE,Parent_886,parent886@mail.com
887,Student_887,ECE,Parent_887,parent887@mail.com
888,Student_888,EEE,Parent_888,parent888@mail.com
889,Student_889,ECE,Parent_889,parent889@mail.com
890,Student_890,CIVIL,Parent_890,parent890@mail.com
891,Student_891,ECE,Parent_891,parent891@mail.com
892,Student_892,EEE,Parent_892,parent892@mail.com
893,Student_893,ECE,Parent_893,parent893@mail.com
894,Student_894,CIVIL,Parent_894,parent894@mail.com
895,Student_895,CSE,Parent_895,parent895@mail.com
896,Student_896,EEE,Parent_896,parent896@mail.com
897,Student_897,CSE,Parent_897,parent897@mail.com
898,Student_898,CSE,Parent_898,parent898@mail.com
899,Student_899,CSE,Parent_899,parent899@mail.com
900,Student_900,MECH,Parent_900,parent900@mail.com
901,Student_901,MECH,Parent_901,parent901@mail.com
902,Student_902,CSE,Parent_902,parent902@mail.com
903,Student_903,EEE,Parent_903,parent903@mail.com
904,Student_904,CIVIL,Parent_904,parent904@mail.com
905,Student_905,CIVIL,Parent_905,parent905@mail.com
906,Student_906,ECE,Parent_906,parent906@mail.com
907,Student_907,EEE,Parent_907,parent907@mail.com
908,Student_908,MECH,Parent_908,parent908@mail.com
909,Student_909,CSE,Parent_909,parent909@mail.com
910,Student_910,ECE,Parent_910,parent910@mail.com
911,Student_911,CIVIL,Parent_911,parent911@mail.com
912,Student_912,MECH,Parent_912,parent912@mail.com
913,Student_913,MECH,Parent_913,parent913@mail.com
914,Student_914,CSE,Parent_914,parent914@mail.com
915,Student_915,CIVIL,Parent_915,parent915@mail.com
916,Student_916,EEE,Parent_916,parent916@mail.com
917,Student_917,MECH,Parent_917,parent917@mail.com
918,Student_918,CSE,Parent_918,parent918@mail.com
919,Student_919,EEE,Parent_919,parent919@mail.com
920,Student_920,CIVIL,Parent_920,parent920@mail.com
921,Student_921,MECH,Parent_921,parent921@mail.com
922,Student_922,EEE,Parent_922,parent922@mail.com
923,Student_923,EEE,Parent_923,parent923@mail.com
924,Student_924,EEE,Parent_924,parent924@mail.com
925,Student_925,MECH,Parent_925,parent925@mail.com
926,Student_926,MECH,Parent_926,parent926@mail.com
927,Student_927,ECE,Parent_927,parent927@mail.com
928,Student_928,CIVIL,Parent_928,parent928@mail.com
929,Student_929,CSE,Parent_929,parent929@mail.com
930,Student_930,EEE,Parent_930,parent930@mail.com
931,Student_931,ECE,Parent_931,parent931@mail.com
932,Student_932,CSE,Parent_932,parent932@mail.com
933,Student_933,ECE,Parent_933,parent933@mail.com
934,Student_934,MECH,Parent_934,parent934@mail.com
935,Student_935,EEE,Parent_935,parent935@mail.com
936,Student_936,CSE,Parent_936,parent936@mail.com
937,Student_937,CSE,Parent_937,parent937@mail.com
938,Student_938,CSE,Parent_938,parent938@mail.com
939,Student_939,CSE,Parent_939,parent939@mail.com
940,Student_940,CSE,Parent_940,parent940@mail.com
941,Student_941,ECE,Parent_941,parent941@mail.com
942,Student_942,EEE,Parent_942,parent942@mail.com
943,Student_943,MECH,Parent_943,parent943@mail.com
944,Student_944,MECH,Parent_944,parent944@mail.com
945,Student_945,MECH,Parent_945,parent945@mail.com
946,Student_946,MECH,Parent_946,parent946@mail.com
947,Student_947,ECE,Parent_947,parent947@mail.com
948,Student_948,CIVIL,Parent_948,parent948@mail.com
949,Student_949,EEE,Parent_949,parent949@mail.com
950,Student_950,CSE,Parent_950,parent950@mail.com
951,Student_951,CIVIL,Parent_951,parent951@mail.com
952,Student_952,MECH,Parent_952,parent952@mail.com
953,Student_953,CIVIL,Parent_953,parent953@mail.com
954,Student_954,EEE,Parent_954,parent954@mail.com
955,Student_955,CSE,Parent_955,parent955@mail.com
956,Student_956,CSE,Parent_956,parent956@mail.com
957,Student_957,EEE,Parent_957,parent957@mail.com
958,Student_958,EEE,Parent_958,parent958@mail.com
959,Student_959,MECH,Parent_959,parent959@mail.com
960,Student_960,CSE,Parent_960,parent960@mail.com
961,Student_961,CIVIL,Parent_961,parent961@mail.com
962,Student_962,ECE,Parent_962,parent962@mail.com
963,Student_963,ECE,Parent_963,parent963@mail.com
964,Student_964,EEE,Parent_964,parent964@mail.com
965,Student_965,MECH,Parent_965,parent965@mail.com
966,Student_966,ECE,Parent_966,parent966@mail.com
967,Student_967,CSE,Parent_967,parent967@mail.com
968,Student_968,EEE,Parent_968,parent968@mail.com
969,Student_969,CIVIL,Parent_969,parent969@mail.com
970,Student_970,EEE,Parent_970,parent970@mail.com
971,Student_971,CIVIL,Parent_971,parent971@mail.com
972,Student_972,EEE,Parent_972,parent972@mail.com
973,Student_973,EEE,Parent_973,parent973@mail.com
974,Student_974,EEE,Parent_974,parent974@mail.com
975,Student_975,CIVIL,Parent_975,parent975@mail.com
976,Student_976,CIVIL,Parent_976,parent976@mail.com
977,Student_977,EEE,Parent_977,parent977@mail.com
978,Student_978,ECE,Parent_978,parent978@mail.com
979,Student_979,MECH,Parent_979,parent979@mail.com
980,Student_980,MECH,Parent_980,parent980@mail.com
981,Student_981,MECH,Parent_981,parent981@mail.com
982,Student_982,CIVIL,Parent_982,parent982@mail.com
983,Student_983,CIVIL,Parent_983,parent983@mail.com
984,Student_984,ECE,Parent_984,parent984@mail.com
985,Student_985,MECH,Parent_985,parent985@mail.com
986,Student_986,MECH,Parent_986,parent986@mail.com
987,Student_987,EEE,Parent_987,parent987@mail.com
988,Student_988,CIVIL,Parent_988,parent988@mail.com
989,Student_989,MECH,Parent_989,parent989@mail.com
990,Student_990,ECE,Parent_990,parent990@mail.com
991,Student_991,ECE,Parent_991,parent991@mail.com
992,Student_992,MECH,Parent_992,parent992@mail.com
993,Student_993,CIVIL,Parent_993,parent993@mail.com
994,Student_994,ECE,Parent_994,parent994@mail.com
995,Student_995,EEE,Parent_995,parent995@mail.com
996,Student_996,ECE,Parent_996,parent996@mail.com
997,Student_997,CSE,Parent_997,parent997@mail.com
998,Student_998,CSE,Parent_998,parent998@mail.com
999,Student_999,CIVIL,Parent_999,parent999@mail.com
1000,Student_1000,MECH,Parent_1000,parent1000@mail.com
1001,Student_1001,CIVIL,Parent_1001,parent1001@mail.com
1002,Student_1002,CIVIL,Parent_1002,parent1002@mail.com
1003,Student_1003,CIVIL,Parent_1003,parent1003@mail.com
1004,Student_1004,CIVIL,Parent_1004,parent1004@mail.com
1005,Student_1005,EEE,Parent_1005,parent1005@mail.com
1006,Student_1006,EEE,Parent_1006,parent1006@mail.com
1007,Student_1007,ECE,Parent_1007,parent1007@mail.com
1008,Student_1008,CSE,Parent_1008,parent1008@mail.com
1009,Student_1009,CIVIL,Parent_1009,parent1009@mail.com
1010,Student_1010,ECE,Parent_1010,parent1010@mail.com
1011,Student_1011,CSE,Parent_1011,parent1011@mail.com
1012,Student_1012,MECH,Parent_1012,parent1012@mail.com
1013,Student_1013,EEE,Parent_1013,parent1013@mail.com
1014,Student_1014,CSE,Parent_1014,parent1014@mail.com
1015,Student_1015,MECH,Parent_1015,parent1015@mail.com
1016,Student_1016,CSE,Parent_1016,parent1016@mail.com
1017,Student_1017,EEE,Parent_1017,parent1017@mail.com
1018,Student_1018,EEE,Parent_1018,parent1018@mail.com
1019,Student_1019,ECE,Parent_1019,parent1019@mail.com
1020,Student_1020,CIVIL,Parent_1020,parent1020@mail.com
1021,Student_1021,CSE,Parent_1021,parent1021@mail.com
1022,Student_1022,CSE,Parent_1022,parent1022@mail.com
1023,Student_1023,MECH,Parent_1023,parent1023@mail.com
1024,Student_1024,EEE,Parent_1024,parent1024@mail.com
1025,Student_1025,CSE,Parent_1025,parent1025@mail.com
1026,Student_1026,EEE,Parent_1026,parent1026@mail.com
1027,Student_1027,CSE,Parent_1027,parent1027@mail.com
1028,Student_1028,ECE,Parent_1028,parent1028@mail.com
1029,Student_1029,CIVIL,Parent_1029,parent1029@mail.com
1030,Student_1030,CSE,Parent_1030,parent1030@mail.com
1031,Student_1031,EEE,Parent_1031,parent1031@mail.com
1032,Student_1032,ECE,Parent_1032,parent1032@mail.com
1033,Student_1033,CSE,Parent_1033,parent1033@mail.com
1034,Student_1034,MECH,Parent_1034,parent1034@mail.com
1035,Student_1035,CIVIL,Parent_1035,parent1035@mail.com
1036,Student_1036,CSE,Parent_1036,parent1036@mail.com
1037,Student_1037,ECE,Parent_1037,parent1037@mail.com
1038,Student_1038,MECH,Parent_1038,parent1038@mail.com
1039,Student_1039,ECE,Parent_1039,parent1039@mail.com
1040,Student_1040,ECE,Parent_1040,parent1040@mail.com
1041,Student_1041,MECH,Parent_1041,parent1041@mail.com
1042,Student_1042,ECE,Parent_1042,parent1042@mail.com
1043,Student_1043,MECH,Parent_1043,parent1043@mail.com
1044,Student_1044,CSE,Parent_1044,parent1044@mail.com
1045,Student_1045,MECH,Parent_1045,parent1045@mail.com
1046,Student_1046,MECH,Parent_1046,parent1046@mail.com
1047,Student_1047,CIVIL,Parent_1047,parent1047@mail.com
1048,Student_1048,MECH,Parent_1048,parent1048@mail.com
1049,Student_1049,MECH,Parent_1049,parent1049@mail.com
